STATE,CLASS,GENDER,AGE,PAID
11.0,1.0,0.0,64,946.34
3.0,8.0,0.0,64,939.69
12.0,12.0,1.0,64,886.07
4.0,7.0,1.0,64,882.0
12.0,8.0,0.0,64,881.99
11.0,3.0,0.0,64,878.54
11.0,8.0,1.0,64,873.19
1.0,7.0,1.0,64,834.12
4.0,9.0,0.0,64,819.19
1.0,0.0,0.0,64,805.18
11.0,7.0,1.0,64,804.62
3.0,8.0,1.0,64,789.73
11.0,0.0,1.0,64,783.71
11.0,7.0,1.0,64,772.24
11.0,16.0,1.0,64,767.97
4.0,3.0,0.0,64,744.04
1.0,7.0,0.0,64,737.42
1.0,8.0,1.0,64,729.17
11.0,11.0,1.0,64,714.71
1.0,7.0,1.0,64,680.05
1.0,0.0,1.0,64,676.15
4.0,7.0,1.0,64,669.2
9.0,5.0,1.0,64,652.83
12.0,8.0,0.0,64,651.18
1.0,7.0,1.0,64,629.79
11.0,8.0,1.0,64,623.07
8.0,7.0,1.0,64,596.8
3.0,9.0,1.0,64,586.85
11.0,7.0,1.0,64,561.93
11.0,1.0,1.0,64,554.5
11.0,8.0,0.0,64,554.14
11.0,0.0,1.0,64,547.23
11.0,1.0,1.0,64,543.75
11.0,1.0,1.0,64,523.13
2.0,8.0,1.0,64,523.12
1.0,10.0,1.0,64,520.45
11.0,8.0,1.0,64,516.44
2.0,7.0,1.0,64,516.23
9.0,8.0,1.0,64,514.57
11.0,1.0,1.0,64,510.1
11.0,8.0,0.0,64,508.99
12.0,8.0,0.0,64,500.65
12.0,7.0,0.0,64,484.38
11.0,0.0,0.0,64,479.44
2.0,8.0,1.0,64,470.0
6.0,0.0,0.0,64,454.05
3.0,8.0,1.0,64,450.62
5.0,8.0,1.0,64,444.98
4.0,1.0,1.0,64,439.5
5.0,8.0,1.0,64,434.92
1.0,8.0,0.0,64,422.99
5.0,7.0,0.0,64,411.35
4.0,11.0,0.0,64,411.0
2.0,8.0,1.0,64,398.28
12.0,8.0,1.0,64,398.08
4.0,1.0,1.0,64,385.94
11.0,9.0,0.0,64,367.14
3.0,8.0,1.0,64,361.11
1.0,1.0,1.0,64,350.92
3.0,17.0,1.0,64,329.4
1.0,1.0,1.0,64,326.48
1.0,1.0,1.0,64,315.61
1.0,1.0,0.0,64,313.99
1.0,7.0,1.0,64,311.32
4.0,8.0,1.0,64,290.81
6.0,7.0,0.0,64,270.2
1.0,3.0,0.0,64,267.98
11.0,10.0,1.0,64,259.21
3.0,7.0,1.0,64,255.98
11.0,16.0,1.0,64,251.37
1.0,0.0,1.0,64,247.5
3.0,8.0,0.0,64,230.07
1.0,0.0,0.0,64,133.76
1.0,11.0,1.0,64,109.53
3.0,8.0,1.0,64,108.15
11.0,8.0,0.0,64,86.33
11.0,1.0,1.0,64,36.29
0.0,14.0,0.0,64,35.0
12.0,7.0,0.0,64,25.44
11.0,1.0,0.0,64,25.0
8.0,3.0,1.0,63,9793.42
12.0,7.0,0.0,63,7757.35
5.0,8.0,1.0,63,7620.37
11.0,0.0,1.0,63,7543.24
11.0,17.0,0.0,63,7513.51
11.0,7.0,0.0,63,6800.94
11.0,9.0,0.0,63,6246.27
11.0,1.0,0.0,63,6163.89
11.0,7.0,1.0,63,5546.63
6.0,10.0,1.0,63,5427.48
11.0,0.0,0.0,63,5317.71
11.0,7.0,1.0,63,4864.38
12.0,8.0,1.0,63,4781.43
1.0,0.0,1.0,63,4607.69
11.0,3.0,1.0,63,4558.77
1.0,0.0,0.0,63,4359.77
11.0,11.0,1.0,63,4334.92
8.0,0.0,0.0,63,4048.31
1.0,8.0,1.0,63,3983.75
4.0,10.0,1.0,63,3944.37
1.0,8.0,0.0,63,3887.03
5.0,10.0,1.0,63,3862.95
11.0,2.0,1.0,63,3771.93
12.0,8.0,1.0,63,3765.25
1.0,1.0,1.0,63,3763.04
1.0,0.0,0.0,63,3699.39
11.0,7.0,0.0,63,3434.4
3.0,8.0,1.0,63,3331.48
10.0,8.0,1.0,63,3035.81
11.0,1.0,1.0,63,3007.15
11.0,1.0,1.0,63,3000.0
1.0,11.0,1.0,63,2888.44
1.0,7.0,0.0,63,2887.5
11.0,8.0,1.0,63,2799.22
6.0,11.0,1.0,63,2721.71
11.0,0.0,0.0,63,2696.35
1.0,13.0,1.0,63,2680.81
1.0,8.0,0.0,63,2648.23
1.0,8.0,1.0,63,2551.57
11.0,8.0,1.0,63,2535.72
1.0,10.0,0.0,63,2507.66
4.0,13.0,0.0,63,2437.66
4.0,0.0,1.0,63,2406.0
11.0,8.0,1.0,63,2228.05
11.0,8.0,1.0,63,2199.43
4.0,1.0,1.0,63,2182.77
11.0,2.0,1.0,63,2105.3
3.0,7.0,0.0,63,2002.9
6.0,8.0,1.0,63,1850.78
4.0,11.0,0.0,63,1782.16
11.0,5.0,1.0,63,1705.94
0.0,7.0,1.0,63,1677.66
11.0,11.0,0.0,63,1613.41
9.0,3.0,1.0,63,1609.52
4.0,11.0,1.0,63,1577.05
5.0,7.0,1.0,63,1567.93
11.0,11.0,1.0,63,1504.43
11.0,0.0,1.0,63,1451.57
10.0,7.0,1.0,63,1451.19
1.0,7.0,1.0,63,1439.46
2.0,1.0,0.0,63,1436.0
11.0,0.0,1.0,63,1391.42
4.0,0.0,0.0,63,1340.74
11.0,11.0,1.0,63,1316.95
3.0,7.0,1.0,63,1315.16
2.0,7.0,1.0,63,1283.6
1.0,1.0,0.0,63,1282.58
2.0,0.0,1.0,63,1249.02
11.0,8.0,0.0,63,1219.26
3.0,9.0,1.0,63,1200.0
6.0,7.0,1.0,63,1159.2
11.0,8.0,0.0,63,1151.25
9.0,8.0,1.0,63,1141.9
12.0,11.0,1.0,63,1138.0
2.0,12.0,1.0,63,1114.06
4.0,8.0,1.0,63,1086.9
1.0,1.0,0.0,63,1085.62
11.0,10.0,1.0,63,1068.82
6.0,11.0,1.0,63,1056.23
4.0,8.0,1.0,63,1050.0
11.0,7.0,1.0,63,1043.75
11.0,0.0,1.0,63,1019.4
5.0,11.0,1.0,63,978.46
12.0,7.0,1.0,63,954.94
5.0,8.0,1.0,63,943.55
2.0,0.0,1.0,63,941.85
11.0,0.0,1.0,63,925.66
11.0,0.0,0.0,63,909.99
12.0,7.0,0.0,63,903.99
11.0,0.0,1.0,63,892.16
1.0,8.0,1.0,63,875.28
2.0,8.0,1.0,63,864.31
11.0,8.0,1.0,63,831.86
4.0,0.0,1.0,63,829.03
6.0,3.0,0.0,63,825.37
4.0,8.0,1.0,63,822.17
11.0,11.0,1.0,63,802.72
11.0,0.0,0.0,63,799.76
4.0,8.0,1.0,63,789.0
11.0,7.0,0.0,63,788.84
1.0,7.0,0.0,63,778.29
1.0,3.0,1.0,63,760.03
3.0,8.0,1.0,63,739.41
2.0,0.0,0.0,63,738.18
11.0,7.0,1.0,63,735.5
11.0,7.0,1.0,63,707.23
6.0,8.0,0.0,63,707.09
4.0,11.0,1.0,63,704.48
0.0,7.0,1.0,63,678.62
3.0,7.0,1.0,63,664.07
4.0,1.0,1.0,63,640.0
0.0,17.0,1.0,63,636.5
4.0,0.0,1.0,63,607.23
6.0,7.0,1.0,63,598.17
11.0,0.0,1.0,63,589.79
0.0,0.0,1.0,63,582.58
12.0,8.0,0.0,63,565.03
11.0,1.0,1.0,63,558.45
11.0,8.0,1.0,63,542.36
6.0,8.0,0.0,63,541.67
4.0,7.0,0.0,63,527.52
1.0,0.0,0.0,63,526.17
11.0,8.0,0.0,63,516.96
12.0,8.0,0.0,63,510.19
1.0,0.0,1.0,63,498.62
12.0,8.0,1.0,63,498.22
3.0,8.0,0.0,63,492.59
4.0,8.0,1.0,63,492.22
11.0,0.0,0.0,63,476.2
3.0,8.0,1.0,63,468.0
1.0,3.0,0.0,63,463.98
11.0,8.0,0.0,63,460.15
1.0,7.0,0.0,63,457.95
4.0,0.0,1.0,63,446.38
1.0,7.0,1.0,63,445.28
1.0,8.0,1.0,63,443.49
12.0,8.0,1.0,63,443.35
1.0,8.0,1.0,63,439.22
2.0,9.0,1.0,63,430.96
11.0,2.0,0.0,63,399.63
11.0,3.0,0.0,63,385.39
11.0,0.0,1.0,63,379.84
1.0,7.0,1.0,63,375.4
6.0,1.0,0.0,63,370.58
11.0,1.0,1.0,63,362.73
1.0,8.0,1.0,63,362.48
11.0,11.0,0.0,63,359.11
1.0,16.0,1.0,63,348.47
11.0,8.0,0.0,63,345.1
1.0,3.0,0.0,63,343.6
11.0,7.0,1.0,63,335.29
11.0,3.0,1.0,63,328.11
11.0,0.0,1.0,63,327.1
11.0,1.0,0.0,63,317.77
1.0,8.0,0.0,63,315.44
11.0,1.0,1.0,63,315.0
1.0,16.0,1.0,63,291.64
3.0,11.0,1.0,63,290.9
4.0,17.0,0.0,63,289.14
12.0,10.0,1.0,63,281.5
2.0,0.0,1.0,63,275.97
10.0,1.0,0.0,63,261.99
2.0,8.0,1.0,63,258.44
1.0,0.0,0.0,63,243.35
11.0,0.0,0.0,63,204.12
8.0,2.0,0.0,63,200.0
8.0,0.0,1.0,63,196.22
1.0,16.0,1.0,63,165.77
12.0,11.0,0.0,63,165.66
1.0,0.0,1.0,63,160.19
11.0,7.0,1.0,63,158.26
12.0,7.0,0.0,63,153.85
5.0,11.0,1.0,63,139.02
3.0,8.0,0.0,63,126.7
11.0,0.0,0.0,63,114.05
0.0,8.0,1.0,63,98.21
11.0,8.0,1.0,63,37.98
1.0,7.0,0.0,62,10943.31
4.0,8.0,1.0,62,9597.98
5.0,8.0,1.0,62,9361.83
11.0,11.0,1.0,62,8396.25
4.0,0.0,0.0,62,8215.8
1.0,8.0,1.0,62,7920.76
9.0,7.0,1.0,62,7599.5
1.0,8.0,1.0,62,7339.9
8.0,1.0,1.0,62,7038.33
11.0,1.0,1.0,62,6208.2
1.0,0.0,1.0,62,6161.06
11.0,9.0,1.0,62,5600.6
12.0,8.0,0.0,62,5241.71
1.0,0.0,1.0,62,4893.55
11.0,0.0,1.0,62,4627.84
1.0,8.0,1.0,62,4500.0
12.0,7.0,1.0,62,4171.01
2.0,7.0,0.0,62,3912.49
3.0,11.0,1.0,62,3905.42
3.0,7.0,1.0,62,3854.3
5.0,8.0,1.0,62,3817.73
5.0,8.0,1.0,62,3314.42
11.0,0.0,0.0,62,3296.77
1.0,0.0,1.0,62,3277.24
12.0,11.0,1.0,62,3230.09
11.0,4.0,1.0,62,3046.29
10.0,1.0,0.0,62,2843.32
1.0,17.0,1.0,62,2821.59
12.0,11.0,1.0,62,2766.92
12.0,8.0,1.0,62,2758.54
8.0,7.0,0.0,62,2755.77
5.0,17.0,0.0,62,2732.94
11.0,8.0,0.0,62,2731.4
11.0,11.0,1.0,62,2701.04
5.0,8.0,1.0,62,2600.0
12.0,10.0,0.0,62,2531.24
3.0,7.0,0.0,62,2347.8
4.0,8.0,1.0,62,2271.47
11.0,1.0,1.0,62,2247.93
11.0,3.0,1.0,62,2230.25
12.0,7.0,0.0,62,2163.73
1.0,7.0,0.0,62,2038.05
4.0,11.0,1.0,62,2036.49
3.0,8.0,0.0,62,2022.19
1.0,7.0,1.0,62,2005.87
4.0,0.0,0.0,62,1928.18
1.0,1.0,1.0,62,1925.31
3.0,7.0,0.0,62,1918.9
1.0,8.0,0.0,62,1890.5
12.0,7.0,1.0,62,1816.58
1.0,8.0,0.0,62,1785.0
1.0,13.0,1.0,62,1745.29
11.0,1.0,1.0,62,1731.05
1.0,17.0,1.0,62,1726.51
1.0,1.0,1.0,62,1705.08
3.0,11.0,1.0,62,1704.54
6.0,3.0,1.0,62,1641.63
4.0,9.0,1.0,62,1628.56
1.0,14.0,1.0,62,1584.78
1.0,8.0,0.0,62,1572.76
2.0,7.0,1.0,62,1565.84
4.0,7.0,0.0,62,1537.89
11.0,0.0,0.0,62,1475.12
8.0,1.0,1.0,62,1462.23
1.0,8.0,1.0,62,1454.32
12.0,7.0,1.0,62,1442.27
3.0,8.0,1.0,62,1409.51
3.0,8.0,1.0,62,1394.06
12.0,7.0,1.0,62,1391.55
3.0,8.0,1.0,62,1384.12
9.0,7.0,1.0,62,1358.22
10.0,8.0,1.0,62,1344.14
11.0,4.0,0.0,62,1300.0
5.0,8.0,1.0,62,1279.05
10.0,17.0,1.0,62,1273.07
1.0,12.0,1.0,62,1242.8
11.0,0.0,1.0,62,1227.26
1.0,0.0,1.0,62,1181.3
3.0,7.0,1.0,62,1154.39
2.0,8.0,0.0,62,1149.87
0.0,0.0,1.0,62,1145.63
11.0,8.0,1.0,62,1106.82
4.0,1.0,0.0,62,1100.91
1.0,0.0,1.0,62,1076.77
4.0,1.0,1.0,62,1071.25
11.0,10.0,1.0,62,1066.48
3.0,8.0,1.0,62,1057.91
4.0,0.0,0.0,62,1047.41
9.0,7.0,1.0,62,1005.85
0.0,8.0,1.0,62,988.21
11.0,8.0,1.0,62,959.52
2.0,7.0,1.0,62,954.0
11.0,1.0,1.0,62,950.0
12.0,8.0,0.0,62,921.16
1.0,0.0,0.0,62,875.21
11.0,8.0,1.0,62,866.2
11.0,8.0,1.0,62,857.61
1.0,0.0,0.0,62,857.19
1.0,12.0,1.0,62,854.88
1.0,1.0,1.0,62,846.5
11.0,7.0,1.0,62,839.16
11.0,9.0,1.0,62,834.51
3.0,11.0,1.0,62,819.83
4.0,8.0,1.0,62,801.63
9.0,0.0,0.0,62,799.29
3.0,7.0,0.0,62,789.33
11.0,7.0,1.0,62,773.31
11.0,11.0,1.0,62,773.15
3.0,8.0,1.0,62,763.07
1.0,3.0,1.0,62,760.55
1.0,8.0,0.0,62,746.63
4.0,11.0,0.0,62,730.83
11.0,7.0,0.0,62,711.56
3.0,16.0,0.0,62,705.0
11.0,0.0,0.0,62,701.05
11.0,8.0,0.0,62,700.0
11.0,8.0,1.0,62,700.0
1.0,11.0,1.0,62,691.13
1.0,11.0,0.0,62,636.78
11.0,7.0,0.0,62,628.08
2.0,3.0,0.0,62,603.29
5.0,10.0,1.0,62,600.0
6.0,7.0,1.0,62,564.66
4.0,7.0,1.0,62,554.55
10.0,0.0,0.0,62,545.3
1.0,7.0,0.0,62,530.64
11.0,8.0,0.0,62,514.0
4.0,1.0,1.0,62,513.24
11.0,8.0,0.0,62,512.09
11.0,7.0,0.0,62,497.7
3.0,8.0,1.0,62,495.92
11.0,8.0,1.0,62,490.6
3.0,17.0,1.0,62,482.35
3.0,11.0,0.0,62,462.0
5.0,8.0,1.0,62,457.51
12.0,8.0,1.0,62,450.08
1.0,8.0,1.0,62,445.05
11.0,8.0,1.0,62,443.58
1.0,0.0,1.0,62,440.31
1.0,7.0,1.0,62,430.42
6.0,7.0,0.0,62,414.45
8.0,8.0,0.0,62,404.15
5.0,7.0,1.0,62,393.86
12.0,11.0,1.0,62,384.9
5.0,8.0,0.0,62,382.01
8.0,8.0,0.0,62,361.73
6.0,11.0,1.0,62,350.0
11.0,1.0,0.0,62,321.13
11.0,8.0,0.0,62,289.96
0.0,7.0,1.0,62,280.0
5.0,10.0,1.0,62,276.02
8.0,3.0,1.0,62,273.58
8.0,0.0,0.0,62,273.29
5.0,7.0,1.0,62,266.38
4.0,0.0,1.0,62,253.86
2.0,8.0,1.0,62,250.0
1.0,8.0,1.0,62,243.11
11.0,8.0,0.0,62,230.0
11.0,1.0,1.0,62,226.56
8.0,1.0,1.0,62,224.23
3.0,9.0,0.0,62,223.0
11.0,1.0,1.0,62,189.9
11.0,1.0,0.0,62,187.5
4.0,11.0,1.0,62,176.2
11.0,3.0,1.0,62,160.0
1.0,16.0,1.0,62,152.13
3.0,12.0,0.0,62,144.19
2.0,0.0,1.0,62,126.1
11.0,5.0,1.0,62,123.96
1.0,8.0,1.0,62,85.0
11.0,11.0,1.0,61,17067.32
11.0,1.0,1.0,61,10652.59
4.0,1.0,1.0,61,9964.08
4.0,3.0,1.0,61,9183.55
2.0,11.0,0.0,61,8520.94
11.0,11.0,1.0,61,7836.7
8.0,5.0,1.0,61,6390.19
11.0,0.0,1.0,61,5985.57
11.0,8.0,0.0,61,5838.03
8.0,3.0,1.0,61,5713.08
0.0,11.0,1.0,61,5556.75
1.0,1.0,1.0,61,5039.73
12.0,17.0,0.0,61,4593.43
12.0,8.0,0.0,61,4414.08
6.0,0.0,0.0,61,4313.68
1.0,8.0,1.0,61,4286.57
11.0,11.0,0.0,61,4259.76
4.0,0.0,1.0,61,3994.66
4.0,8.0,1.0,61,3777.64
11.0,12.0,1.0,61,3662.96
11.0,8.0,1.0,61,3597.83
11.0,3.0,1.0,61,3566.59
1.0,1.0,0.0,61,3472.0
2.0,0.0,0.0,61,3403.09
1.0,8.0,0.0,61,3328.93
1.0,1.0,1.0,61,3224.72
11.0,11.0,1.0,61,2918.0
10.0,7.0,0.0,61,2883.84
11.0,8.0,1.0,61,2805.73
1.0,3.0,1.0,61,2712.61
4.0,0.0,1.0,61,2688.0
11.0,1.0,0.0,61,2674.0
12.0,8.0,0.0,61,2593.89
11.0,3.0,1.0,61,2586.45
0.0,5.0,1.0,61,2525.2
1.0,8.0,0.0,61,2465.08
4.0,0.0,1.0,61,2399.01
6.0,0.0,1.0,61,2354.22
1.0,11.0,1.0,61,2340.05
11.0,7.0,0.0,61,2265.83
4.0,0.0,0.0,61,2171.25
1.0,11.0,1.0,61,2166.3
11.0,1.0,1.0,61,2163.98
11.0,0.0,0.0,61,2151.66
4.0,7.0,1.0,61,2125.09
3.0,7.0,1.0,61,2068.44
9.0,3.0,1.0,61,2000.0
4.0,7.0,1.0,61,1907.0
2.0,8.0,1.0,61,1791.85
10.0,0.0,1.0,61,1760.12
11.0,1.0,0.0,61,1739.92
8.0,9.0,1.0,61,1739.28
4.0,8.0,1.0,61,1730.0
1.0,0.0,1.0,61,1717.37
11.0,0.0,0.0,61,1696.26
3.0,8.0,0.0,61,1644.2
11.0,11.0,1.0,61,1636.16
2.0,0.0,1.0,61,1595.17
11.0,0.0,1.0,61,1591.32
1.0,8.0,1.0,61,1535.01
11.0,11.0,1.0,61,1506.0
0.0,0.0,1.0,61,1483.34
1.0,9.0,1.0,61,1448.59
12.0,7.0,1.0,61,1444.17
4.0,10.0,0.0,61,1441.0
12.0,8.0,1.0,61,1433.77
12.0,8.0,1.0,61,1430.43
0.0,0.0,1.0,61,1405.0
10.0,17.0,1.0,61,1395.14
11.0,9.0,0.0,61,1390.16
1.0,4.0,0.0,61,1352.01
4.0,11.0,0.0,61,1325.64
11.0,10.0,1.0,61,1302.5
6.0,2.0,0.0,61,1291.48
3.0,10.0,1.0,61,1268.37
1.0,1.0,1.0,61,1266.44
11.0,10.0,0.0,61,1243.73
8.0,3.0,1.0,61,1240.84
1.0,0.0,1.0,61,1231.03
5.0,8.0,0.0,61,1191.58
2.0,0.0,1.0,61,1185.83
2.0,8.0,0.0,61,1168.75
11.0,11.0,0.0,61,1167.44
11.0,11.0,1.0,61,1156.05
10.0,17.0,1.0,61,1118.73
3.0,8.0,1.0,61,1104.29
12.0,7.0,1.0,61,1090.49
3.0,9.0,1.0,61,1068.71
11.0,9.0,1.0,61,1055.23
8.0,3.0,1.0,61,1049.08
5.0,17.0,1.0,61,1035.03
0.0,3.0,1.0,61,1025.44
11.0,1.0,1.0,61,1015.21
11.0,1.0,0.0,61,1014.98
1.0,11.0,0.0,61,1012.89
11.0,8.0,0.0,61,1011.97
11.0,12.0,0.0,61,981.57
11.0,9.0,1.0,61,973.2
11.0,3.0,1.0,61,960.82
3.0,11.0,0.0,61,956.49
11.0,8.0,0.0,61,941.51
3.0,8.0,1.0,61,934.69
1.0,7.0,0.0,61,885.5
12.0,8.0,1.0,61,874.97
9.0,8.0,1.0,61,869.51
0.0,0.0,1.0,61,868.15
5.0,8.0,1.0,61,840.73
1.0,17.0,1.0,61,838.37
11.0,2.0,1.0,61,821.46
11.0,11.0,1.0,61,793.09
4.0,10.0,1.0,61,786.4
1.0,8.0,1.0,61,774.08
11.0,11.0,0.0,61,768.66
4.0,3.0,1.0,61,758.65
3.0,8.0,1.0,61,756.42
3.0,7.0,1.0,61,739.87
11.0,11.0,1.0,61,735.11
3.0,17.0,1.0,61,720.53
11.0,16.0,1.0,61,712.96
1.0,7.0,0.0,61,712.84
3.0,9.0,1.0,61,710.11
11.0,0.0,1.0,61,708.0
3.0,7.0,1.0,61,706.88
11.0,8.0,0.0,61,705.29
1.0,8.0,1.0,61,702.1
11.0,12.0,0.0,61,699.19
1.0,2.0,1.0,61,695.56
12.0,8.0,1.0,61,677.43
10.0,3.0,1.0,61,668.12
12.0,8.0,1.0,61,660.32
11.0,11.0,1.0,61,655.16
3.0,7.0,0.0,61,648.16
12.0,8.0,0.0,61,634.14
11.0,7.0,0.0,61,625.79
1.0,8.0,0.0,61,609.01
6.0,0.0,1.0,61,589.88
11.0,8.0,1.0,61,589.58
1.0,11.0,1.0,61,588.56
11.0,7.0,1.0,61,562.15
1.0,8.0,1.0,61,561.23
1.0,7.0,0.0,61,559.9
1.0,8.0,0.0,61,556.54
9.0,14.0,1.0,61,545.35
9.0,1.0,1.0,61,537.77
3.0,8.0,1.0,61,535.3
11.0,10.0,1.0,61,520.96
0.0,8.0,1.0,61,500.0
3.0,16.0,1.0,61,498.38
2.0,10.0,1.0,61,493.27
11.0,8.0,1.0,61,491.1
11.0,1.0,1.0,61,490.53
1.0,7.0,1.0,61,488.6
5.0,8.0,1.0,61,482.09
4.0,2.0,0.0,61,478.81
11.0,2.0,1.0,61,478.64
12.0,7.0,1.0,61,466.99
4.0,5.0,1.0,61,459.43
11.0,11.0,1.0,61,452.54
3.0,8.0,0.0,61,447.19
1.0,7.0,1.0,61,444.69
3.0,11.0,0.0,61,425.21
11.0,1.0,1.0,61,410.0
11.0,1.0,0.0,61,400.62
2.0,0.0,0.0,61,390.03
2.0,0.0,0.0,61,372.96
3.0,8.0,1.0,61,364.58
3.0,7.0,1.0,61,352.42
3.0,11.0,1.0,61,345.7
3.0,16.0,1.0,61,338.3
9.0,8.0,1.0,61,329.85
1.0,17.0,1.0,61,322.51
4.0,0.0,1.0,61,315.3
1.0,7.0,0.0,61,308.0
2.0,7.0,0.0,61,302.54
2.0,0.0,0.0,61,280.03
1.0,3.0,0.0,61,267.25
2.0,11.0,1.0,61,265.24
11.0,11.0,1.0,61,259.41
11.0,0.0,1.0,61,257.2
11.0,3.0,1.0,61,254.46
4.0,7.0,0.0,61,239.2
0.0,11.0,0.0,61,220.8
0.0,17.0,1.0,61,219.89
1.0,11.0,1.0,61,216.52
5.0,7.0,1.0,61,175.0
0.0,2.0,1.0,61,171.97
11.0,12.0,1.0,61,153.18
1.0,3.0,1.0,61,129.86
1.0,11.0,0.0,61,128.6
3.0,11.0,1.0,61,125.53
1.0,0.0,1.0,61,116.37
11.0,3.0,0.0,61,105.31
0.0,11.0,1.0,61,90.92
1.0,3.0,1.0,60,20047.78
11.0,8.0,0.0,60,10912.06
9.0,1.0,1.0,60,10391.52
1.0,7.0,0.0,60,10264.47
11.0,8.0,1.0,60,7339.68
4.0,11.0,0.0,60,6942.54
5.0,11.0,1.0,60,6517.0
11.0,8.0,0.0,60,5346.94
9.0,0.0,0.0,60,5313.8
11.0,3.0,1.0,60,4920.0
1.0,11.0,1.0,60,4807.95
3.0,11.0,1.0,60,4610.48
11.0,8.0,1.0,60,4551.35
4.0,0.0,1.0,60,4341.94
6.0,7.0,1.0,60,4014.15
1.0,1.0,0.0,60,3842.37
1.0,1.0,1.0,60,3803.39
11.0,0.0,1.0,60,3782.22
4.0,10.0,1.0,60,3750.0
1.0,8.0,1.0,60,3670.52
2.0,1.0,1.0,60,3482.79
3.0,11.0,1.0,60,3482.63
5.0,11.0,1.0,60,3437.36
3.0,12.0,1.0,60,3382.2
11.0,11.0,1.0,60,3223.5
1.0,7.0,0.0,60,3086.95
11.0,3.0,0.0,60,3072.49
11.0,8.0,1.0,60,2905.94
11.0,11.0,1.0,60,2875.49
2.0,11.0,0.0,60,2784.11
11.0,7.0,1.0,60,2765.27
8.0,8.0,1.0,60,2630.5
0.0,7.0,1.0,60,2573.54
9.0,1.0,1.0,60,2510.38
1.0,11.0,1.0,60,2429.34
11.0,7.0,1.0,60,2386.46
4.0,1.0,0.0,60,2366.28
11.0,11.0,1.0,60,2330.16
11.0,8.0,0.0,60,2264.69
1.0,1.0,1.0,60,2192.2
6.0,1.0,0.0,60,2176.58
3.0,7.0,1.0,60,2128.29
3.0,8.0,0.0,60,2100.0
4.0,0.0,1.0,60,2094.82
11.0,3.0,1.0,60,2008.16
1.0,1.0,1.0,60,1897.85
1.0,0.0,1.0,60,1876.31
11.0,8.0,1.0,60,1875.0
11.0,11.0,1.0,60,1861.83
11.0,1.0,0.0,60,1858.99
11.0,17.0,0.0,60,1806.09
2.0,0.0,1.0,60,1789.33
11.0,3.0,1.0,60,1776.47
6.0,8.0,1.0,60,1735.48
11.0,7.0,0.0,60,1690.06
1.0,11.0,1.0,60,1671.48
0.0,1.0,1.0,60,1669.4
9.0,1.0,1.0,60,1662.63
11.0,0.0,1.0,60,1620.64
11.0,7.0,0.0,60,1595.82
1.0,7.0,1.0,60,1530.22
1.0,8.0,1.0,60,1523.47
12.0,8.0,1.0,60,1497.41
3.0,12.0,1.0,60,1455.22
3.0,8.0,0.0,60,1410.84
11.0,11.0,0.0,60,1400.0
4.0,1.0,0.0,60,1395.42
5.0,8.0,0.0,60,1325.54
8.0,1.0,0.0,60,1315.17
5.0,8.0,1.0,60,1314.46
11.0,10.0,1.0,60,1312.52
1.0,0.0,1.0,60,1297.33
9.0,0.0,1.0,60,1292.93
11.0,7.0,0.0,60,1285.58
11.0,8.0,1.0,60,1276.0
11.0,7.0,0.0,60,1262.99
3.0,7.0,1.0,60,1250.0
11.0,1.0,0.0,60,1240.52
11.0,11.0,0.0,60,1238.39
1.0,1.0,1.0,60,1221.73
11.0,1.0,1.0,60,1209.89
11.0,7.0,1.0,60,1200.0
10.0,8.0,1.0,60,1197.32
4.0,0.0,0.0,60,1189.85
11.0,8.0,1.0,60,1189.76
4.0,11.0,1.0,60,1160.56
11.0,3.0,1.0,60,1152.26
11.0,7.0,1.0,60,1130.8
9.0,8.0,1.0,60,1126.69
1.0,1.0,1.0,60,1114.63
11.0,2.0,1.0,60,1110.53
6.0,11.0,0.0,60,1086.8
11.0,11.0,1.0,60,1061.28
9.0,3.0,1.0,60,1054.91
6.0,11.0,1.0,60,1029.88
11.0,11.0,1.0,60,1018.5
11.0,11.0,0.0,60,1017.39
3.0,11.0,0.0,60,1000.6
10.0,3.0,1.0,60,1000.0
12.0,11.0,1.0,60,992.48
4.0,1.0,0.0,60,979.5
11.0,3.0,0.0,60,957.98
11.0,8.0,1.0,60,948.94
8.0,1.0,1.0,60,947.84
4.0,8.0,1.0,60,936.07
9.0,2.0,0.0,60,930.2
2.0,8.0,1.0,60,926.2
1.0,1.0,0.0,60,922.58
1.0,11.0,1.0,60,901.5
11.0,1.0,1.0,60,898.97
11.0,3.0,1.0,60,897.26
5.0,8.0,1.0,60,894.06
1.0,8.0,1.0,60,891.95
11.0,1.0,1.0,60,888.11
1.0,0.0,1.0,60,862.24
11.0,5.0,1.0,60,851.2
12.0,8.0,1.0,60,842.66
4.0,0.0,0.0,60,842.62
1.0,7.0,1.0,60,840.11
11.0,1.0,1.0,60,830.92
12.0,7.0,1.0,60,824.78
11.0,1.0,1.0,60,823.17
4.0,0.0,0.0,60,810.73
12.0,7.0,1.0,60,804.29
4.0,7.0,1.0,60,790.94
3.0,8.0,0.0,60,784.79
11.0,9.0,1.0,60,783.74
3.0,11.0,1.0,60,777.53
11.0,3.0,1.0,60,767.54
11.0,1.0,1.0,60,765.24
7.0,8.0,0.0,60,756.78
4.0,0.0,1.0,60,743.49
8.0,0.0,1.0,60,740.11
1.0,0.0,0.0,60,738.34
1.0,8.0,1.0,60,726.48
1.0,11.0,1.0,60,709.64
